dataset,task,axis,representation,model,split_seed,nominal_dose,partition,audit_amplification,audit_event,evaluation_amplification,evaluation_event,audit_test_rows,evaluation_test_rows
EPPVR,valence,subject,baseline_delta,linear_logistic,20260923,0.75,audit,0.0047846889952153,0,0.0054945054945055,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260923,1.0,audit,0.0167464114832535,0,-0.0096961861667743,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,0.04066985645933,1,0.0224719101123594,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,0.0211893369788106,1,-0.0052929705636549,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,0.0331510594668489,1,0.0044572383693936,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,0.0379357484620642,1,0.0310613798867119,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,0.0150375939849624,0,0.0262791345528833,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,0.0047846889952153,0,0.006778716686786,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,-0.0034176349965823,0,0.0123966942148761,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,-0.0061517429938482,0,0.0082644628099173,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,-0.0324675324675324,0,0.0206851971557854,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,-0.0276828434723171,0,0.0042016806722688,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,-0.0276828434723171,0,0.0126050420168067,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,-0.042036910457963,0,-0.004524886877828,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,-0.01742993848257,0,0.0054945054945054,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,-0.0249487354750512,0,-0.0197155785391079,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,0.0041011619958988,0,0.0093729799612152,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,0.0037593984962406,0,-0.0142210730446025,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260923,0.25,heldout,0.0242652084757347,1,0.0330578512396694,1,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260923,0.5,heldout,0.0187969924812029,0,0.0342185903983656,1,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260923,0.75,heldout,-0.0102529049897471,0,0.0454545454545454,1,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260923,1.0,heldout,-0.018796992481203,0,0.0593369857925527,1,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260923,0.25,audit,-0.0140123034859876,0,-0.0138824403380072,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260923,0.5,audit,-0.0177717019822283,0,-0.0085894697743523,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260923,0.75,audit,-0.0010252904989747,0,0.0052929705636549,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260923,1.0,audit,-0.0160628844839371,0,0.0138824403380072,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260923,0.25,heldout,-0.0027341079972659,0,-0.0096961861667743,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260923,0.5,heldout,0.0334928229665071,1,0.0054945054945054,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260923,0.75,heldout,0.0464798359535201,1,0.0138978668390433,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260923,1.0,heldout,0.0502392344497606,1,0.0193923723335488,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260923,0.25,audit,0.0027341079972658,0,-0.0042016806722688,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260923,0.5,audit,-0.0085440874914559,0,-0.0210084033613444,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260923,0.75,audit,-0.0027341079972659,0,-0.0029088558500323,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260923,1.0,audit,0.0054682159945318,0,-0.0171299288946347,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20261007,0.25,audit,0.0123034859876964,0,0.0393258426966292,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20261007,0.5,audit,-0.0167464114832536,0,0.0366793574148017,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20261007,0.75,audit,-0.0194805194805195,0,0.0546940291577677,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20261007,1.0,audit,0.0085440874914558,0,0.0393258426966292,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20261007,0.25,heldout,0.0160628844839371,0,-0.0052929705636549,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20261007,0.5,heldout,0.0252904989747094,1,0.0011607391586963,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20261007,0.75,heldout,0.010252904989747,0,-0.0014857461231312,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20261007,1.0,heldout,0.0263157894736841,1,-0.007103723651221,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20261007,0.25,audit,-0.0054682159945317,0,0.006787330316742,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20261007,0.5,audit,0.0215311004784689,1,-0.0100193923723335,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20261007,0.75,audit,-0.004442925495557,0,0.0452488687782806,1,210,210
EPPVR,valence,subject,all,gpu_mlp,20261007,1.0,audit,-0.0126452494873547,0,-0.0003232062055591,0,210,210
EPPVR,valence,subject,all,linear_logistic,20261007,0.25,heldout,-0.0164046479835953,0,-0.0193923723335488,0,210,210
EPPVR,valence,subject,all,linear_logistic,20261007,0.5,heldout,0.0290498974709501,1,-0.0080801551389786,0,210,210
EPPVR,valence,subject,all,linear_logistic,20261007,0.75,heldout,0.0321257689678742,1,-0.0138978668390433,0,210,210
EPPVR,valence,subject,all,linear_logistic,20261007,1.0,heldout,0.0088858509911141,0,-0.0290885585003232,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20261007,0.25,audit,0.0047846889952153,0,-0.024793388429752,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20261007,0.5,audit,-0.0095693779904306,0,0.0029714922462623,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20261007,0.75,audit,0.0269993164730006,1,0.0378400965734979,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20261007,1.0,audit,0.0273410799726588,1,0.0254434023586218,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20261007,0.25,heldout,-0.0177717019822282,0,-0.0180146717429657,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20261007,0.5,heldout,-0.0123034859876964,0,0.0014857461231312,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20261007,0.75,heldout,-0.0123034859876964,0,-0.0180146717429657,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20261007,1.0,heldout,-0.0157211209842788,0,-0.0262791345528832,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20261007,0.25,audit,0.0567327409432672,1,0.021978021978022,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20261007,0.5,audit,0.062200956937799,1,0.0042016806722688,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20261007,0.75,audit,0.0485304169514695,1,0.0397543632837751,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20261007,1.0,audit,0.0717703349282296,1,0.024240465416936,1,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20261007,0.25,heldout,-0.0157211209842789,0,0.0042016806722688,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20261007,0.5,heldout,-0.0119617224880382,0,0.0084033613445377,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20261007,0.75,heldout,0.0058099794941899,0,0.028765352294764,1,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20261007,1.0,heldout,0.0013670539986329,0,0.028765352294764,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,0.0027341079972658,0,0.0097502089330485,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,-0.0017088174982912,0,0.0304113659578419,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,-0.0177717019822283,0,0.055529761352029,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,0.0215311004784689,1,0.043133067137153,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,0.0225563909774435,1,0.0165289256198347,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,0.0187969924812029,0,0.0233076423066208,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.0092276144907724,0,0.0180146717429658,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,0.0543403964456595,1,0.0150431794967035,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,0.0133287764866712,0,-0.0064641241111829,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,0.0075187969924811,0,-0.0303813833225597,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,0.0010252904989747,0,0.0051712992889463,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,0.0150375939849624,0,0.01131221719457,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,0.010252904989747,0,-0.0038784744667097,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,0.0064935064935065,0,0.0,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.010252904989747,0,0.0126050420168067,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,0.0123034859876964,0,-0.037491919844861,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20261007,0.25,audit,0.0205058099794941,1,0.0097502089330485,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20261007,0.5,audit,0.0129870129870129,0,0.0044572383693936,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20261007,0.75,audit,0.0167464114832535,0,0.0390008357321942,1,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20261007,1.0,audit,-0.0232399179767601,0,0.0183396787074008,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20261007,0.25,heldout,0.031784005468216,1,-0.0221469031479246,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20261007,0.5,heldout,0.0215311004784689,1,-0.0044572383693936,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20261007,0.75,heldout,0.0269993164730006,1,0.0041322314049586,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20261007,1.0,heldout,0.0047846889952153,0,0.0,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20261007,0.25,audit,0.0058099794941899,0,0.0129282482223658,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20261007,0.5,audit,-0.0051264524948735,0,0.0087265675500969,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20261007,0.75,audit,-0.01742993848257,0,-0.002262443438914,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20261007,1.0,audit,-0.0293916609706083,0,0.0084033613445378,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20261007,0.25,heldout,-0.0064935064935064,0,0.0349062702003877,1,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20261007,0.5,heldout,-0.010252904989747,0,0.0180995475113122,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20261007,0.75,heldout,-0.0082023239917976,0,-0.010989010989011,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20261007,1.0,heldout,-0.0082023239917976,0,0.0138978668390433,0,210,210
SEED-IV,arousal,subject,all,gpu_mlp,20260813,0.25,audit,-0.0225694444444444,0,-0.0357142857142856,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260813,0.5,audit,0.0086805555555555,0,-0.0238095238095237,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260813,0.75,audit,0.0173611111111111,0,-0.0357142857142855,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260813,1.0,audit,0.0017361111111111,0,0.0357142857142858,1,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260829,0.25,heldout,0.0833333333333334,1,-0.0833333333333333,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260829,0.5,heldout,0.0746527777777779,1,-0.0198412698412698,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260829,0.75,heldout,0.0329861111111111,1,-0.0714285714285715,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260829,1.0,heldout,0.0520833333333334,1,-0.0992063492063492,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260911,0.25,audit,0.0017361111111111,0,0.0555555555555554,1,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260911,0.5,audit,0.0138888888888888,0,-0.0158730158730159,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260911,0.75,audit,0.0277777777777776,1,0.0039682539682539,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260911,1.0,audit,-0.0086805555555555,0,0.0039682539682539,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260923,0.25,heldout,-0.0295138888888889,0,0.0119047619047619,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260923,0.5,heldout,-0.0069444444444444,0,0.0873015873015873,1,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260923,0.75,heldout,0.0208333333333333,1,0.0238095238095238,1,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20260923,1.0,heldout,-0.032986111111111,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20261007,0.25,audit,0.0034722222222222,0,0.0198412698412697,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20261007,0.5,audit,-0.001736111111111,0,0.0039682539682539,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20261007,0.75,audit,-0.032986111111111,0,-0.003968253968254,0,168,105
SEED-IV,arousal,subject,all,gpu_mlp,20261007,1.0,audit,-0.0381944444444445,0,0.0515873015873016,1,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260813,0.25,heldout,-0.0260416666666665,0,0.003968253968254,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260813,0.5,heldout,-0.0243055555555555,0,0.011904761904762,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260813,0.75,heldout,-0.0173611111111109,0,0.0119047619047619,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260813,1.0,heldout,-0.0381944444444444,0,0.003968253968254,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260829,0.25,audit,0.0277777777777779,1,-0.0595238095238095,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260829,0.5,audit,0.0052083333333334,0,-0.0357142857142857,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260829,0.75,audit,0.0017361111111111,0,-0.0317460317460318,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260829,1.0,audit,-0.0190972222222221,0,-0.1111111111111111,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260911,0.25,heldout,-0.0451388888888888,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260911,0.5,heldout,-0.0260416666666667,0,-0.0277777777777776,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260911,0.75,heldout,-0.046875,0,-0.0436507936507936,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260911,1.0,heldout,-0.0746527777777777,0,0.0119047619047619,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260923,0.25,audit,0.03125,1,0.0277777777777776,1,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260923,0.5,audit,0.0572916666666667,1,0.0,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260923,0.75,audit,0.015625,0,0.0396825396825395,1,168,105
SEED-IV,arousal,subject,all,linear_logistic,20260923,1.0,audit,0.0451388888888889,1,0.0357142857142855,1,168,105
SEED-IV,arousal,subject,all,linear_logistic,20261007,0.25,heldout,-0.0451388888888888,0,-0.0476190476190476,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20261007,0.5,heldout,-0.0052083333333332,0,0.0039682539682539,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20261007,0.75,heldout,-0.0086805555555554,0,0.0198412698412697,0,168,105
SEED-IV,arousal,subject,all,linear_logistic,20261007,1.0,heldout,-0.0225694444444444,0,-0.0158730158730159,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,0.001736111111111,0,0.0357142857142855,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,0.0104166666666666,0,0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,0.0190972222222221,0,0.0198412698412697,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,0.0225694444444444,1,0.0396825396825396,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,0.0520833333333333,1,-0.0357142857142857,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,0.0277777777777777,1,0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,0.0121527777777777,0,0.0119047619047619,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,0.0434027777777777,1,-0.0476190476190476,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,-0.0451388888888889,0,0.0158730158730159,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,-0.0503472222222223,0,-0.0238095238095237,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,-0.0225694444444444,0,0.0158730158730159,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,-0.0555555555555555,0,0.0396825396825397,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,0.0399305555555555,1,-0.0555555555555555,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,0.0260416666666666,1,-0.0317460317460318,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,0.0364583333333333,1,-0.0595238095238095,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,0.0225694444444444,1,-0.0277777777777779,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,0.0121527777777777,0,0.0436507936507937,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,0.03125,1,0.0158730158730159,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,0.0034722222222222,0,0.0317460317460318,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,-0.0034722222222223,0,0.0357142857142858,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,-0.0399305555555555,0,-0.0158730158730159,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,-0.0069444444444444,0,-0.007936507936508,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,-0.0607638888888888,0,-0.0238095238095238,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,0.0017361111111111,0,-0.0357142857142858,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,0.0295138888888889,1,-0.0238095238095237,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,0.0034722222222222,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,0.0052083333333333,0,-0.0555555555555555,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,0.015625,0,-0.0119047619047619,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,-0.0260416666666667,0,0.0277777777777777,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,-0.0416666666666667,0,0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,-0.0121527777777779,0,0.0357142857142858,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,-0.0538194444444445,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,-0.0347222222222221,0,0.0238095238095238,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,0.0138888888888889,0,0.0277777777777776,1,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,-0.0052083333333332,0,0.0158730158730158,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,0.0138888888888889,0,-0.0158730158730158,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,-0.003472222222222,0,0.0079365079365079,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,-0.0138888888888888,0,-0.007936507936508,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.0225694444444444,0,0.0158730158730158,0,168,105
SEED-IV,arousal,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,0.0086805555555555,0,0.0198412698412698,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260813,0.25,audit,-0.0069444444444444,0,-0.0714285714285714,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260813,0.5,audit,-0.0277777777777776,0,-0.0555555555555554,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260813,0.75,audit,0.0069444444444444,0,-0.0277777777777776,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260813,1.0,audit,-0.0208333333333332,0,-0.0436507936507936,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260829,0.25,heldout,-0.0121527777777777,0,-0.0198412698412697,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260829,0.5,heldout,0.0,0,0.0079365079365079,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260829,0.75,heldout,-0.0277777777777776,0,0.0436507936507937,1,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260829,1.0,heldout,-0.0086805555555555,0,-0.0119047619047618,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260911,0.25,audit,-0.0277777777777776,0,-0.0317460317460317,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260911,0.5,audit,-0.015625,0,-0.0555555555555555,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260911,0.75,audit,-0.0364583333333332,0,-0.0674603174603174,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260911,1.0,audit,-0.0138888888888888,0,-0.0714285714285714,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260923,0.25,heldout,-0.0243055555555554,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260923,0.5,heldout,-0.001736111111111,0,-0.0079365079365079,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260923,0.75,heldout,0.0069444444444445,0,0.0238095238095237,1,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20260923,1.0,heldout,0.0121527777777779,0,0.0158730158730158,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20261007,0.25,audit,-0.0416666666666666,0,-0.0119047619047619,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20261007,0.5,audit,-0.0607638888888888,0,-0.0238095238095239,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20261007,0.75,audit,-0.0416666666666666,0,-0.0396825396825397,0,168,105
SEED-IV,arousal,subject,relative_power,gpu_mlp,20261007,1.0,audit,-0.0243055555555555,0,-0.0158730158730159,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260813,0.25,heldout,-0.015625,0,-0.0515873015873016,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260813,0.5,heldout,0.0069444444444444,0,-0.0396825396825397,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260813,0.75,heldout,-0.0104166666666667,0,0.0039682539682539,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260813,1.0,heldout,0.0017361111111111,0,0.0317460317460317,1,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260829,0.25,audit,0.0138888888888889,0,-0.0039682539682538,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260829,0.5,audit,-0.0104166666666666,0,0.0,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260829,0.75,audit,-0.0069444444444444,0,-0.0039682539682539,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260829,1.0,audit,-0.0225694444444445,0,-0.0198412698412697,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260911,0.25,heldout,-0.0329861111111111,0,-0.007936507936508,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.03125,1,-0.0039682539682539,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260911,0.75,heldout,-0.0086805555555555,0,-0.007936507936508,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260911,1.0,heldout,-0.0086805555555555,0,0.0238095238095237,1,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260923,0.25,audit,-0.0034722222222223,0,0.0238095238095238,1,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260923,0.5,audit,0.0,0,0.0277777777777777,1,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260923,0.75,audit,0.015625,0,0.003968253968254,0,168,105
SEED-IV,arousal,subject,relative_power,linear_logistic,20260923,1.0,audit,0.0173611111111111,0,-0.0079365079365079,0,168,105
