dataset,task,representation,n_features,model,split_seed,exposure_effect,axis,metadata_prior_opportunity,label_opportunity,conditional_label_entropy,identity_rate_std,identity_probe_balanced_accuracy,identity_probe_chance,encoding_margin,n_rows,n_subjects,n_repeated_units,repeated_measure_completeness,positive_fraction,class_balance,source,nominal_dose,achieved_dose,unseen_balanced_accuracy,dose_balanced_accuracy,opportunity_min,opportunity_max,opportunity_encoding_interaction,model_capacity,log_n_rows
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.012775616083009,subject,0.1254693133663721,0.1367938741307088,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5007307166416114,0.5302276985156362,0.5174520824326272,0.0205257884508196,0.2529070923200868,0.04760617343429568,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,0.0138060239227555,subject,0.1152094033417562,0.1931320852913517,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7412292693721525,0.5302276985156362,0.5440337224383918,0.0205257884508196,0.2529070923200868,0.06721265558516158,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,0.0085314886871307,subject,0.1069050443021031,0.2529070923200868,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5302276985156362,0.5387591872027669,0.0205257884508196,0.2529070923200868,0.08801519056510616,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,-0.0037973771436806,subject,0.0616242695213283,0.0126083573342276,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4859706009511457,0.4821732238074651,0.0126083573342276,0.2320478977847085,0.004430780039239459,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0247297881539125,subject,0.1202369574869574,0.0674352295447094,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2498442855392603,0.4859706009511457,0.5107003891050583,0.0126083573342276,0.2320478977847085,0.023697826853075442,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0327929096411586,subject,0.0876445596886773,0.1225145897301018,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5011146633643921,0.4859706009511457,0.5187635105923044,0.0126083573342276,0.2320478977847085,0.04305360201190724,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0381611183167602,subject,0.1181317750876574,0.1756306448958544,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7424685505740444,0.4859706009511457,0.524131719267906,0.0126083573342276,0.2320478977847085,0.06171944013442553,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0228779363020608,subject,0.099696000078353,0.2320478977847085,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4859706009511457,0.5088485372532066,0.0126083573342276,0.2320478977847085,0.08154537235876576,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0381611183167603,subject,0.0495764382676147,0.0142795795210271,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4888312436950569,0.5269923620118173,0.0142795795210271,0.2339988734358164,0.004940687848982824,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0308473843493298,subject,0.0993309011250187,0.0693328421670181,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2506055752747193,0.4888312436950569,0.5196786280443868,0.0142795795210271,0.2339988734358164,0.023988936811872683,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0533506268914829,subject,0.1047290585231761,0.124161340053874,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5001986961810408,0.4888312436950569,0.5421818705865399,0.0142795795210271,0.2339988734358164,0.04295941790262715,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0519671422395157,subject,0.124925143483967,0.1789774854359311,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7491408747576234,0.4888312436950569,0.5407983859345726,0.0142795795210271,0.2339988734358164,0.0619256250670889,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0457558726041216,subject,0.1149545552486728,0.2339988734358164,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4888312436950569,0.5345871162991785,0.0142795795210271,0.2339988734358164,0.0809628455065917,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0191634241245135,subject,0.2405029543161838,0.05774487459442106,0.8770544700798674,0.1657141541944533,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.021066073405037175,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0090719123793053,subject,0.0360137068813539,0.0140857678566835,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4836719988470961,0.4927439112264015,0.0140857678566835,0.234614977100928,0.0051386693922074265,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0148148148148148,subject,0.0790085665968019,0.0692754385692257,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2502221938490175,0.4836719988470961,0.4984868136619109,0.0140857678566835,0.234614977100928,0.02527257153670304,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0183311716385645,subject,0.0730714008214008,0.1244115902858697,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000775106990603,0.4836719988470961,0.5020031704856607,0.0140857678566835,0.234614977100928,0.04538694926272733,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0033290099437959,subject,0.0941643617820088,0.1769882465844567,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7384630849021738,0.4836719988470961,0.487001008790892,0.0140857678566835,0.234614977100928,0.06456759012058196,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.025644905605995,subject,0.0926475746475746,0.234614977100928,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4836719988470961,0.5093169044530912,0.0140857678566835,0.234614977100928,0.08559056304551693,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0186698371523273,subject,0.2195201037613489,0.06460748409815062,0.8814618103717939,0.18114307261174167,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02327053294830739,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0216817985300475,subject,0.0865615087526852,0.0170681449609202,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4969880386222798,0.5186698371523274,0.0170681449609202,0.2433256480780411,0.006147659752176446,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.037246000864678,subject,0.107642321730557,0.0736283200154783,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499462881732268,0.4969880386222798,0.5342340394869578,0.0170681449609202,0.2433256480780411,0.02651968685618193,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0411370514483355,subject,0.1001891507185624,0.1302708640119373,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5002489404712455,0.4969880386222798,0.5381250900706154,0.0170681449609202,0.2433256480780411,0.04692138187255358,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0489191526156507,subject,0.0842100350629762,0.1859539186893404,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7463859338664887,0.4969880386222798,0.5459071912379305,0.0170681449609202,0.2433256480780411,0.06697748491727812,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0414180717682663,subject,0.0974537635567047,0.2433256480780411,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4969880386222798,0.5384061103905462,0.0170681449609202,0.2433256480780411,0.08764182029076083,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,0.0293594177835422,subject,0.1769058942210694,0.06943154195841937,0.8743261524758936,0.18706203019308962,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.024163143629697587,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0088845654993513,subject,0.0823916916416916,0.0205257884508196,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5067156650814237,0.4978310995820724,0.0205257884508196,0.2529070923200868,0.007143260259824896,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,0.0084378152471539,subject,0.1227264891970774,0.0785478733941444,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2497540141925925,0.5067156650814237,0.5151534803285777,0.0205257884508196,0.2529070923200868,0.02733575393971015,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,0.0006557140798386,subject,0.1254693133663721,0.1367938741307088,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5007307166416114,0.5067156650814237,0.5073713791612624,0.0205257884508196,0.2529070923200868,0.04760617343429568,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,0.0154705288946535,subject,0.1152094033417562,0.1931320852913517,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7412292693721525,0.5067156650814237,0.5221861939760772,0.0205257884508196,0.2529070923200868,0.06721265558516158,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,0.0255728491137052,subject,0.1069050443021031,0.2529070923200868,,,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5067156650814237,0.532288514195129,0.0205257884508196,0.2529070923200868,0.08801519056510616,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0305555555555555,subject,0.2203415477734544,0.05829310380021528,0.8721376582167534,0.16728902505426668,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02048513647706912,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0222222222222222,subject,0.0616242695213283,0.0126083573342276,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4872820291108229,0.5095042513330451,0.0126083573342276,0.2320478977847085,0.004430780039239459,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0177691309987029,subject,0.1202369574869574,0.0674352295447094,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2498442855392603,0.4872820291108229,0.5050511601095259,0.0126083573342276,0.2320478977847085,0.023697826853075442,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0273094105778929,subject,0.0876445596886773,0.1225145897301018,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5011146633643921,0.4872820291108229,0.5145914396887159,0.0126083573342276,0.2320478977847085,0.04305360201190724,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0334270067733102,subject,0.1181317750876574,0.1756306448958544,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7424685505740444,0.4872820291108229,0.5207090358841332,0.0126083573342276,0.2320478977847085,0.06171944013442553,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0330523130134024,subject,0.099696000078353,0.2320478977847085,,,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4872820291108229,0.5203343421242254,0.0126083573342276,0.2320478977847085,0.08154537235876576,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.002367055771725,subject,0.1857184032281308,0.05875874397250404,0.8782388260955674,0.1697884156826515,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02033033339244727,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.0212134313301628,subject,0.0495764382676147,0.0142795795210271,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5127395878368641,0.533953019167027,0.0142795795210271,0.2339988734358164,0.004940687848982824,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.0339890474131718,subject,0.0993309011250187,0.0693328421670181,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2506055752747193,0.5127395878368641,0.546728635250036,0.0142795795210271,0.2339988734358164,0.023988936811872683,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.029089205937455,subject,0.1047290585231761,0.124161340053874,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5001986961810408,0.5127395878368641,0.5418287937743191,0.0142795795210271,0.2339988734358164,0.04295941790262715,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.0345510880530335,subject,0.124925143483967,0.1789774854359311,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7491408747576234,0.5127395878368641,0.5472906758898977,0.0142795795210271,0.2339988734358164,0.0619256250670889,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20261007,0.0538189940913675,subject,0.1149545552486728,0.2339988734358164,,,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5127395878368641,0.5665585819282317,0.0142795795210271,0.2339988734358164,0.0809628455065917,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,rbf_svm,20260813,0.0154597204208099,subject,0.2405029543161838,0.05774487459442106,0.8770544700798674,0.1657141541944533,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.021066073405037175,2.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,rbf_svm,20260829,0.0457666810779651,subject,0.2195201037613489,0.06460748409815062,0.8814618103717939,0.18114307261174167,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02327053294830739,2.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,rbf_svm,20260911,0.0442210693183456,subject,0.1769058942210694,0.06943154195841937,0.8743261524758936,0.18706203019308962,0.3850509648303766,0.037037037037037,0.3480139277933396,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.024163143629697587,2.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,rbf_svm,20260923,0.0397787865686697,subject,0.2203415477734544,0.05829310380021528,0.8721376582167534,0.16728902505426668,0.3884531590413943,0.037037037037037,0.35141612200435735,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02048513647706912,2.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,rbf_svm,20261007,0.0255728491137051,subject,0.1857184032281308,0.05875874397250404,0.8782388260955674,0.1697884156826515,0.38303376906318076,0.037037037037037,0.3459967320261438,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.02033033339244727,2.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,linear_logistic,20260813,0.0121043844367015,stimulus,0.519076655052265,0.28449787268817384,0.48286031830592774,0.3210302981133393,0.09447578347578339,0.05,0.0444757834757834,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012653265785000211,1.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,linear_logistic,20260829,0.0288254936120789,stimulus,0.4418844367015098,0.30191951934014694,0.4835594356341035,0.3420482650638451,0.0912891737891737,0.05,0.0412891737891737,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012466007504379116,1.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,linear_logistic,20260911,0.0055313588850173,stimulus,0.5147502903600465,0.2637512266011671,0.4814264398231979,0.2888966550618047,0.09874358974358965,0.05,0.048743589743589645,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012856181583815837,1.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,linear_logistic,20260923,0.0250544425087109,stimulus,0.4494991289198606,0.20890776387978313,0.4834111455454542,0.251238555567351,0.09369230769230766,0.05,0.04369230769230765,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.009127662298747438,1.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,linear_logistic,20261007,-0.0113240418118467,stimulus,0.4265824622531939,0.2595736954851604,0.48348865997373175,0.29908993867945627,0.1086168091168091,0.05,0.058616809116809096,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.015215381759998379,1.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,rbf_svm,20260813,0.0260961091753774,stimulus,0.519076655052265,0.28449787268817384,0.48286031830592774,0.3210302981133393,0.09447578347578339,0.05,0.0444757834757834,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012653265785000211,2.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,rbf_svm,20260829,0.0243358013937281,stimulus,0.4418844367015098,0.30191951934014694,0.4835594356341035,0.3420482650638451,0.0912891737891737,0.05,0.0412891737891737,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012466007504379116,2.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,rbf_svm,20260911,0.0254319105691056,stimulus,0.5147502903600465,0.2637512266011671,0.4814264398231979,0.2888966550618047,0.09874358974358965,0.05,0.048743589743589645,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.012856181583815837,2.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,rbf_svm,20260923,0.0238784843205575,stimulus,0.4494991289198606,0.20890776387978313,0.4834111455454542,0.251238555567351,0.09369230769230766,0.05,0.04369230769230765,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.009127662298747438,2.0,6.267200548541362
MAHNOB-HCI,valence,absolute_power,24,rbf_svm,20261007,0.0080284552845528,stimulus,0.4265824622531939,0.2595736954851604,0.48348865997373175,0.29908993867945627,0.1086168091168091,0.05,0.058616809116809096,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.015215381759998379,2.0,6.267200548541362
MAHNOB-HCI,valence,all,72,extra_trees,20260813,0.0355872531939605,stimulus,0.519076655052265,0.28449787268817384,0.48286031830592774,0.3210302981133393,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.015105134915717388,3.0,6.267200548541362
MAHNOB-HCI,valence,all,72,extra_trees,20260829,0.0288436411149825,stimulus,0.4418844367015098,0.30191951934014694,0.4835594356341035,0.3420482650638451,0.10028632478632475,0.05,0.05028632478632475,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.015182423008869685,3.0,6.267200548541362
MAHNOB-HCI,valence,all,72,extra_trees,20260911,-0.0062862950058071,stimulus,0.5147502903600465,0.2637512266011671,0.4814264398231979,0.2888966550618047,0.10054131054131049,0.05,0.050541310541310495,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.013330332649301141,3.0,6.267200548541362
MAHNOB-HCI,valence,all,72,extra_trees,20260923,0.0217407084785133,stimulus,0.4494991289198606,0.20890776387978313,0.4834111455454542,0.251238555567351,0.10046723646723646,0.05,0.05046723646723645,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.010542997519562614,3.0,6.267200548541362
MAHNOB-HCI,valence,all,72,extra_trees,20261007,0.0014009872241579,stimulus,0.4265824622531939,0.2595736954851604,0.48348865997373175,0.29908993867945627,0.10709686609686606,0.05,0.05709686609686605,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,observational_factorial,,,,,,,0.014820844533384888,3.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260813,0.0337108013937281,stimulus,0.2314240661299484,0.186269042245304,,,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.0,0.0,0.5162819396051104,0.5499927409988385,0.186269042245304,0.4879444226959651,0.009889771713058354,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260813,0.036512775842044,stimulus,0.3094630271689095,0.2584191998243838,,,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2288122136147206,0.5162819396051104,0.5527947154471544,0.186269042245304,0.4879444226959651,0.013720513412898042,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260813,0.0235990127758419,stimulus,0.3381296938355762,0.3393161172726945,,,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5192467530416321,0.5162819396051104,0.5398809523809524,0.186269042245304,0.4879444226959651,0.018015655730751937,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260813,0.0462108013937281,stimulus,0.3401278264219441,0.4106344858684629,,,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7417909865513002,0.5162819396051104,0.5624927409988385,0.186269042245304,0.4879444226959651,0.02180223441209307,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260813,0.0392421602787456,stimulus,0.332096080390198,0.4879444226959651,,,0.10309401709401705,0.05,0.05309401709401705,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.5162819396051104,0.555524099883856,0.186269042245304,0.4879444226959651,0.025906929519549853,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260829,0.0632912311265969,stimulus,0.2845873787375335,0.1872708244055311,,,0.10028632478632475,0.05,0.05028632478632475,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.0,0.0,0.4807926829268293,0.5440839140534263,0.1872708244055311,0.5216743097403764,0.009417161499059329,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260829,0.0605255516840882,stimulus,0.2942940054441603,0.2711518028250108,,,0.10028632478632475,0.05,0.05028632478632475,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2507278945898925,0.4807926829268293,0.5413182346109175,0.1872708244055311,0.5216743097403764,0.013635227623255981,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260829,0.0549578977932636,stimulus,0.3272788539290087,0.354590361844216,,,0.10028632478632475,0.05,0.05028632478632475,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5003387633153297,0.4807926829268293,0.535750580720093,0.1872708244055311,0.5216743097403764,0.01783104610179866,4.0,6.267200548541362
MAHNOB-HCI,valence,all,72,gpu_mlp,20260829,0.0489764808362368,stimulus,0.3299455205956754,0.4375223045346786,,,0.10028632478632475,0.05,0.05028632478632475,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7479236290117055,0.4807926829268293,0.5297691637630662,0.1872708244055311,0.5216743097403764,0.022001388707092135,4.0,6.267200548541362
