dataset,task,representation,n_features,model,split_seed,exposure_effect,axis,metadata_prior_opportunity,label_opportunity,conditional_label_entropy,identity_rate_std,identity_probe_balanced_accuracy,identity_probe_chance,encoding_margin,n_rows,n_subjects,n_repeated_units,repeated_measure_completeness,positive_fraction,class_balance,source,nominal_dose,achieved_dose,unseen_balanced_accuracy,dose_balanced_accuracy,opportunity_min,opportunity_max,opportunity_encoding_interaction,model_capacity,log_n_rows,dose_zero_exposure_effect,dose_zero_label_opportunity,dose_zero_metadata_prior_opportunity,dose_induced_amplification,opportunity_delta,metadata_prior_delta,dose_encoding_interaction,material_optimism_event,risk_row_id
MAHNOB-HCI,valence,all,72,linear_logistic,20260923,0.0337108013937281,subject,0.0256066502297152,0.154326398159694,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4751887340301974,0.5088995354239256,0.0032083318164589,0.154326398159694,0.10760459745944864,1.0,6.267200548541362,0.000413763066202,0.0032083318164589,-0.0076381526969762,0.0332970383275261,0.1511180663432351,0.0332448029266914,0.1053675773660414,1,395
MAHNOB-HCI,valence,all,72,linear_logistic,20261007,0.0194323461091753,subject,0.0027053825947014,0.040664993278507,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2499910718080699,0.5061701509872242,0.5256024970963995,0.0022511890276564,0.1558777124926476,0.0287413255773276,1.0,6.267200548541362,0.0114401858304297,0.0022511890276564,-0.0020783040488922,0.007992160278745601,0.0384138042508506,0.004783686643593601,0.027150223463112383,0,396
MAHNOB-HCI,valence,all,72,linear_logistic,20261007,0.0323098141695702,subject,0.0431197476414194,0.0791313963153132,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5002883206413602,0.5061701509872242,0.5384799651567944,0.0022511890276564,0.1558777124926476,0.05592872496769929,1.0,6.267200548541362,0.0114401858304297,0.0022511890276564,-0.0020783040488922,0.020869628339140498,0.0768802072876568,0.045198051690311596,0.05433762285348407,1,397
MAHNOB-HCI,valence,all,72,linear_logistic,20261007,0.0211382113821138,subject,-0.0061800411490814,0.1157507375250422,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7380943617045009,0.5061701509872242,0.527308362369338,0.0022511890276564,0.1558777124926476,0.08181065247541515,1.0,6.267200548541362,0.0114401858304297,0.0022511890276564,-0.0020783040488922,0.0096980255516841,0.11349954849738579,-0.0041017371001892,0.08021955036119992,0,398
MAHNOB-HCI,valence,all,72,linear_logistic,20261007,0.0152293844367015,subject,0.0280644258562215,0.1558777124926476,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.5061701509872242,0.5213995354239257,0.0022511890276564,0.1558777124926476,0.11017171586176484,1.0,6.267200548541362,0.0114401858304297,0.0022511890276564,-0.0020783040488922,0.0037891986062718007,0.1536265234649912,0.0301427299051137,0.10858061374754963,0,399
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260813,-0.002424506387921,subject,0.0320454545454545,0.0432874260282392,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2500810686511556,0.4612514518002323,0.4588269454123113,0.0025205710715838,0.1655405629004618,0.016291895741510614,4.0,6.267200548541362,0.0156794425087107,0.0025205710715838,-0.0051924154277095,-0.0181039488966317,0.0407668549566554,0.037237869973164,0.01534323963337146,0,400
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260813,0.0101480836236933,subject,0.0534158586511527,0.0839445420963274,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4996940786870088,0.4612514518002323,0.4713995354239256,0.0025205710715838,0.1655405629004618,0.03159383343814507,4.0,6.267200548541362,0.0156794425087107,0.0025205710715838,-0.0051924154277095,-0.0055313588850174,0.08142397102474361,0.058608274078862196,0.030645177330005918,0,401
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260813,0.0219657375145179,subject,0.0309820669526551,0.1232723160272332,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7434175732077232,0.4612514518002323,0.4832171893147503,0.0025205710715838,0.1655405629004618,0.04639545255520762,4.0,6.267200548541362,0.0156794425087107,0.0025205710715838,-0.0051924154277095,0.006286295005807199,0.1207517449556494,0.0361744823803646,0.04544679644706846,0,402
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260813,0.0122314169570266,subject,0.0509198905669493,0.1655405629004618,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4612514518002323,0.473482868757259,0.0025205710715838,0.1655405629004618,0.06230376437734817,4.0,6.267200548541362,0.0156794425087107,0.0025205710715838,-0.0051924154277095,-0.0034480255516841,0.163019991828878,0.0561123059946588,0.06135510826920902,0,403
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260829,0.0051538908246225,subject,0.0306778622993793,0.0438192650260463,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2498518297405005,0.4682200929152148,0.4733739837398374,0.0026349374105486,0.1674206894411057,0.015514038260310914,4.0,6.267200548541362,0.016325493612079,0.0026349374105486,0.0059793050087167,-0.011171602787456499,0.0411843276154977,0.0246985572906626,0.014581149044198384,0,404
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260829,-0.010111788617886,subject,0.0266266158162442,0.0852184080641546,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5010165517736456,0.4682200929152148,0.4581083042973287,0.0026349374105486,0.1674206894411057,0.030171241859128246,4.0,6.267200548541362,0.016325493612079,0.0026349374105486,0.0059793050087167,-0.026437282229964998,0.082583470653606,0.0206473108075275,0.029238352643015716,0,405
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260829,0.0128411730545877,subject,0.0143152123074723,0.1267421098313731,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7493687707741179,0.4682200929152148,0.4810612659698026,0.0026349374105486,0.1674206894411057,0.04487254498558309,4.0,6.267200548541362,0.016325493612079,0.0026349374105486,0.0059793050087167,-0.0034843205574912987,0.1241071724208245,0.0083359072987556,0.04393965576947056,0,406
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260829,0.0082970383275261,subject,0.0039321672479567,0.1674206894411057,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4682200929152148,0.476517131242741,0.0026349374105486,0.1674206894411057,0.05927463593953619,4.0,6.267200548541362,0.016325493612079,0.0026349374105486,0.0059793050087167,-0.008028455284552899,0.1647857520305571,-0.0020471377607600002,0.05834174672342366,0,407
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260911,0.0118539488966317,subject,0.0187041642567958,0.0435291950009039,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2503096028119554,0.4498112659698026,0.4616652148664343,0.0021202722121255,0.1674909908406376,0.015519299422951043,4.0,6.267200548541362,0.0028019744483158,0.0021202722121255,-0.0121920336285661,0.0090519744483159,0.041408922788778404,0.0308961978853619,0.014763366782398993,0,408
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260911,-0.005226480836237,subject,0.0551145586439704,0.0847008770799786,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4996540149419943,0.4498112659698026,0.4445847851335656,0.0021202722121255,0.1674909908406376,0.03019808367150973,4.0,6.267200548541362,0.0028019744483158,0.0021202722121255,-0.0121920336285661,-0.0080284552845528,0.0825806048678531,0.06730659227253649,0.029442151030957677,0,409
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260911,0.0090519744483158,subject,0.033686933207831,0.1219021526217807,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7295039977898309,0.4498112659698026,0.4588632404181184,0.0021202722121255,0.1674909908406376,0.04346131387911967,4.0,6.267200548541362,0.0028019744483158,0.0021202722121255,-0.0121920336285661,0.00625,0.11978188040965519,0.0458789668363971,0.04270538123856761,0,410
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260911,-0.0097706155632985,subject,0.0316658284096364,0.1674909908406376,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4498112659698026,0.4400406504065041,0.0021202722121255,0.1674909908406376,0.05971493011641104,4.0,6.267200548541362,0.0028019744483158,0.0021202722121255,-0.0121920336285661,-0.0125725900116143,0.1653707186285121,0.0438578620382025,0.058958997475859,0,411
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260923,0.0413980836236933,subject,0.0524965573642044,0.0409835880889976,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2500910174278086,0.4612514518002323,0.5026495354239257,0.0032083318164589,0.154326398159694,0.01493707010330483,4.0,6.267200548541362,-0.0079921602787456,0.0032083318164589,-0.0076381526969762,0.0493902439024389,0.0377752562725387,0.0601347100611806,0.01376774649130085,1,412
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260923,0.0337108013937281,subject,0.0465128416475165,0.0786952347970089,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4997585630853879,0.4612514518002323,0.4949622531939605,0.0032083318164589,0.154326398159694,0.028681633155358655,4.0,6.267200548541362,-0.0079921602787456,0.0032083318164589,-0.0076381526969762,0.0417029616724737,0.07548690298055001,0.0541509943444927,0.027512309543354676,1,413
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260923,0.0288980836236933,subject,0.0486784260631009,0.1156138433644321,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7453953350731604,0.4612514518002323,0.4901495354239257,0.0032083318164589,0.154326398159694,0.042137161819431716,4.0,6.267200548541362,-0.0079921602787456,0.0032083318164589,-0.0076381526969762,0.0368902439024389,0.11240551154797321,0.056316578760077105,0.04096783820742774,1,414
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20260923,0.0518510452961672,subject,0.0256066502297152,0.154326398159694,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4612514518002323,0.5131024970963995,0.0032083318164589,0.154326398159694,0.056246520511968774,4.0,6.267200548541362,-0.0079921602787456,0.0032083318164589,-0.0076381526969762,0.0598432055749128,0.1511180663432351,0.0332448029266914,0.05507719689996479,1,415
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20261007,-0.0037891986062717,subject,0.0027053825947014,0.040664993278507,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2499910718080699,0.489017131242741,0.4852279326364692,0.0022511890276564,0.1558777124926476,0.013843563538135999,4.0,6.267200548541362,0.0191274680603949,0.0022511890276564,-0.0020783040488922,-0.0229166666666666,0.0384138042508506,0.004783686643593601,0.013077192371484716,0,416
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20261007,0.0198098141695703,subject,0.0431197476414194,0.0791313963153132,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5002883206413602,0.489017131242741,0.5088269454123113,0.0022511890276564,0.1558777124926476,0.0269386620882943,4.0,6.267200548541362,0.0191274680603949,0.0022511890276564,-0.0020783040488922,0.0006823461091754017,0.0768802072876568,0.045198051690311596,0.02617229092164302,0,417
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20261007,-0.0013646922183507,subject,-0.0061800411490814,0.1157507375250422,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7380943617045009,0.489017131242741,0.4876524390243902,0.0022511890276564,0.1558777124926476,0.03940496629470625,4.0,6.267200548541362,0.0191274680603949,0.0022511890276564,-0.0020783040488922,-0.0204921602787456,0.11349954849738579,-0.0041017371001892,0.03863859512805497,0,418
MAHNOB-HCI,valence,normalized_asymmetry,12,gpu_mlp,20261007,-0.0079921602787456,subject,0.0280644258562215,0.1558777124926476,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.489017131242741,0.4810249709639953,0.0022511890276564,0.1558777124926476,0.05306537252550824,4.0,6.267200548541362,0.0191274680603949,0.0022511890276564,-0.0020783040488922,-0.0271196283391405,0.1536265234649912,0.0301427299051137,0.052299001358856956,0,419
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260813,-0.0034480255516841,subject,0.0320454545454545,0.0432874260282392,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2500810686511556,0.4856054006968641,0.48215737514518,0.0025205710715838,0.1655405629004618,0.016291895741510614,1.0,6.267200548541362,0.0063225900116143,0.0025205710715838,-0.0051924154277095,-0.0097706155632984,0.0407668549566554,0.037237869973164,0.01534323963337146,0,420
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260813,0.0073461091753774,subject,0.0534158586511527,0.0839445420963274,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4996940786870088,0.4856054006968641,0.4929515098722415,0.0025205710715838,0.1655405629004618,0.03159383343814507,1.0,6.267200548541362,0.0063225900116143,0.0025205710715838,-0.0051924154277095,0.0010235191637631,0.08142397102474361,0.058608274078862196,0.030645177330005918,0,421
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260813,0.02681475029036,subject,0.0309820669526551,0.1232723160272332,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7434175732077232,0.4856054006968641,0.5124201509872242,0.0025205710715838,0.1655405629004618,0.04639545255520762,1.0,6.267200548541362,0.0063225900116143,0.0025205710715838,-0.0051924154277095,0.020492160278745702,0.1207517449556494,0.0361744823803646,0.04544679644706846,1,422
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260813,-0.0009872241579558,subject,0.0509198905669493,0.1655405629004618,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4856054006968641,0.4846181765389082,0.0025205710715838,0.1655405629004618,0.06230376437734817,1.0,6.267200548541362,0.0063225900116143,0.0025205710715838,-0.0051924154277095,-0.0073098141695701006,0.163019991828878,0.0561123059946588,0.06135510826920902,0,423
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260829,-0.0014009872241579,subject,0.0306778622993793,0.0438192650260463,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2498518297405005,0.4891260162601626,0.4877250290360047,0.0026349374105486,0.1674206894411057,0.015514038260310914,1.0,6.267200548541362,-0.002424506387921,0.0026349374105486,0.0059793050087167,0.0010235191637631,0.0411843276154977,0.0246985572906626,0.014581149044198384,0,424
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260829,-0.0115127758420441,subject,0.0266266158162442,0.0852184080641546,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5010165517736456,0.4891260162601626,0.4776132404181185,0.0026349374105486,0.1674206894411057,0.030171241859128246,1.0,6.267200548541362,-0.002424506387921,0.0026349374105486,0.0059793050087167,-0.0090882694541231,0.082583470653606,0.0206473108075275,0.029238352643015716,0,425
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260829,-0.0090519744483159,subject,0.0143152123074723,0.1267421098313731,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7493687707741179,0.4891260162601626,0.4800740418118467,0.0026349374105486,0.1674206894411057,0.04487254498558309,1.0,6.267200548541362,-0.002424506387921,0.0026349374105486,0.0059793050087167,-0.006627468060394901,0.1241071724208245,0.0083359072987556,0.04393965576947056,0,426
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260829,0.0031431475029035,subject,0.0039321672479567,0.1674206894411057,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4891260162601626,0.4922691637630662,0.0026349374105486,0.1674206894411057,0.05927463593953619,1.0,6.267200548541362,-0.002424506387921,0.0026349374105486,0.0059793050087167,0.0055676538908245,0.1647857520305571,-0.0020471377607600002,0.05834174672342366,0,427
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260911,0.0212470963995353,subject,0.0187041642567958,0.0435291950009039,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2503096028119554,0.4626887340301975,0.4839358304297328,0.0021202722121255,0.1674909908406376,0.015519299422951043,1.0,6.267200548541362,0.0031068524970963,0.0021202722121255,-0.0121920336285661,0.018140243902439,0.041408922788778404,0.0308961978853619,0.014763366782398993,0,428
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260911,0.0166666666666666,subject,0.0551145586439704,0.0847008770799786,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4996540149419943,0.4626887340301975,0.4793554006968641,0.0021202722121255,0.1674909908406376,0.03019808367150973,1.0,6.267200548541362,0.0031068524970963,0.0021202722121255,-0.0121920336285661,0.0135598141695703,0.0825806048678531,0.06730659227253649,0.029442151030957677,0,429
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260911,0.019773519163763,subject,0.033686933207831,0.1219021526217807,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7295039977898309,0.4626887340301975,0.4824622531939605,0.0021202722121255,0.1674909908406376,0.04346131387911967,1.0,6.267200548541362,0.0031068524970963,0.0021202722121255,-0.0121920336285661,0.016666666666666698,0.11978188040965519,0.0458789668363971,0.04270538123856761,0,430
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260911,0.0142784552845527,subject,0.0316658284096364,0.1674909908406376,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4626887340301975,0.4769671893147502,0.0021202722121255,0.1674909908406376,0.05971493011641104,1.0,6.267200548541362,0.0031068524970963,0.0021202722121255,-0.0121920336285661,0.0111716027874564,0.1653707186285121,0.0438578620382025,0.058958997475859,0,431
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260923,0.0107941347270615,subject,0.0524965573642044,0.0409835880889976,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2500910174278086,0.4796965737514518,0.4904907084785134,0.0032083318164589,0.154326398159694,0.01493707010330483,1.0,6.267200548541362,0.0007186411149825,0.0032083318164589,-0.0076381526969762,0.010075493612079,0.0377752562725387,0.0601347100611806,0.01376774649130085,0,432
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260923,0.0017421602787456,subject,0.0465128416475165,0.0786952347970089,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4997585630853879,0.4796965737514518,0.4814387340301974,0.0032083318164589,0.154326398159694,0.028681633155358655,1.0,6.267200548541362,0.0007186411149825,0.0032083318164589,-0.0076381526969762,0.0010235191637631,0.07548690298055001,0.0541509943444927,0.027512309543354676,0,433
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260923,-0.0118176538908246,subject,0.0486784260631009,0.1156138433644321,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7453953350731604,0.4796965737514518,0.4678789198606272,0.0032083318164589,0.154326398159694,0.042137161819431716,1.0,6.267200548541362,0.0007186411149825,0.0032083318164589,-0.0076381526969762,-0.0125362950058071,0.11240551154797321,0.056316578760077105,0.04096783820742774,0,434
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20260923,0.0097343205574912,subject,0.0256066502297152,0.154326398159694,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4796965737514518,0.4894308943089431,0.0032083318164589,0.154326398159694,0.056246520511968774,1.0,6.267200548541362,0.0007186411149825,0.0032083318164589,-0.0076381526969762,0.0090156794425087,0.1511180663432351,0.0332448029266914,0.05507719689996479,0,435
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20261007,-0.0083696283391405,subject,0.0027053825947014,0.040664993278507,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2499910718080699,0.5057926829268293,0.4974230545876887,0.0022511890276564,0.1558777124926476,0.013843563538135999,1.0,6.267200548541362,-0.0090882694541232,0.0022511890276564,-0.0020783040488922,0.0007186411149827012,0.0384138042508506,0.004783686643593601,0.013077192371484716,0,436
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20261007,0.0037891986062716,subject,0.0431197476414194,0.0791313963153132,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.5002883206413602,0.5057926829268293,0.509581881533101,0.0022511890276564,0.1558777124926476,0.0269386620882943,1.0,6.267200548541362,-0.0090882694541232,0.0022511890276564,-0.0020783040488922,0.0128774680603948,0.0768802072876568,0.045198051690311596,0.02617229092164302,0,437
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20261007,-3.629500580726308e-05,subject,-0.0061800411490814,0.1157507375250422,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7380943617045009,0.5057926829268293,0.5057563879210221,0.0022511890276564,0.1558777124926476,0.03940496629470625,1.0,6.267200548541362,-0.0090882694541232,0.0022511890276564,-0.0020783040488922,0.009051974448315937,0.11349954849738579,-0.0041017371001892,0.03863859512805497,0,438
MAHNOB-HCI,valence,normalized_asymmetry,12,linear_logistic,20261007,-0.0010961091753776,subject,0.0280644258562215,0.1558777124926476,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.5057926829268293,0.5046965737514517,0.0022511890276564,0.1558777124926476,0.05306537252550824,1.0,6.267200548541362,-0.0090882694541232,0.0022511890276564,-0.0020783040488922,0.007992160278745601,0.1536265234649912,0.0301427299051137,0.052299001358856956,0,439
MAHNOB-HCI,valence,relative_power,24,gpu_mlp,20260813,0.0275333914053426,subject,0.0320454545454545,0.0432874260282392,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2500810686511556,0.4939750290360046,0.5215084204413473,0.0025205710715838,0.1655405629004618,0.015791810106625555,4.0,6.267200548541362,0.0209422183507549,0.0025205710715838,-0.0051924154277095,0.006591173054587701,0.0407668549566554,0.037237869973164,0.014872273340989778,0,440
MAHNOB-HCI,valence,relative_power,24,gpu_mlp,20260813,0.0236353077816492,subject,0.0534158586511527,0.0839445420963274,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.5,0.4996940786870088,0.4939750290360046,0.5176103368176539,0.0025205710715838,0.1655405629004618,0.030624049288771268,4.0,6.267200548541362,0.0209422183507549,0.0025205710715838,-0.0051924154277095,0.002693089430894302,0.08142397102474361,0.058608274078862196,0.029704512523135492,0,441
MAHNOB-HCI,valence,relative_power,24,gpu_mlp,20260813,0.0246951219512194,subject,0.0309820669526551,0.1232723160272332,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.75,0.7434175732077232,0.4939750290360046,0.5186701509872241,0.0025205710715838,0.1655405629004618,0.04497132735118153,4.0,6.267200548541362,0.0209422183507549,0.0025205710715838,-0.0051924154277095,0.0037529036004644994,0.1207517449556494,0.0361744823803646,0.04405179058554575,0,442
MAHNOB-HCI,valence,relative_power,24,gpu_mlp,20260813,0.0184451219512195,subject,0.0509198905669493,0.1655405629004618,,,0.4018499066293184,0.037037037037037,0.36481286959228143,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,1.0,1.0,0.4939750290360046,0.5124201509872242,0.0025205710715838,0.1655405629004618,0.06039132778563903,4.0,6.267200548541362,0.0209422183507549,0.0025205710715838,-0.0051924154277095,-0.0024970963995353986,0.163019991828878,0.0561123059946588,0.05947179102000325,0,443
MAHNOB-HCI,valence,relative_power,24,gpu_mlp,20260829,0.0118176538908245,subject,0.0306778622993793,0.0438192650260463,,,0.3972202769996887,0.037037037037037,0.3601832399626517,527,27,20,0.975925925925926,0.5445920303605313,0.9108159392789374,counterfactual_dose,0.25,0.2498518297405005,0.4783681765389083,0.4901858304297328,0.0026349374105486,0.1674206894411057,0.015782964849863468,4.0,6.267200548541362,0.0243539488966317,0.0026349374105486,0.0059793050087167,-0.0125362950058072,0.0411843276154977,0.0246985572906626,0.014833904556233273,0,444
