dataset,task,representation,model,split_seed,identity_mean,identity_sd,action_mean,action_sd,displacement_mean,displacement_sd,decision_flip_fraction,z_identity_mean,z_identity_sd,z_action_mean,z_action_sd,z_displacement_mean,z_displacement_sd,z_decision_flip_fraction
EPPVR,arousal,relative_power,gpu_mlp,20260923,0.4728330621453789,0.1333069928860844,0.3534880255810652,0.0857494410994068,-0.11934503656431371,0.04761857672975108,0.5,1.0172921987584473,0.5654062716001694,0.9712922437147505,0.41533508380364303,-1.1089337138620636,0.7659983321307311,1.7731086441171104
EPPVR,arousal,relative_power,gpu_mlp,20261007,0.5420441112508514,0.15525626732768294,0.4028151940071989,0.10606455563084029,-0.1392289172436525,0.049721674295309555,0.5,1.4102581386394917,1.0626440621710471,1.3876524840532523,1.1107038311032955,-1.452930658096448,0.8940521711283824,1.7731086441171104
EPPVR,arousal,relative_power,linear_logistic,20260813,0.22083968631518647,0.09927497052760065,0.19212071413198,0.06314980010514468,-0.028718972183206508,0.036154346489759015,0.0,-0.41347377079075576,-0.20555349981352194,-0.3907752481245556,-0.35823102252010136,0.45892367362886516,0.06796191317167298,-0.7827236356913372
EPPVR,arousal,relative_power,linear_logistic,20260829,0.34260359916676286,0.12397970897971163,0.2694789758116123,0.07730754198491196,-0.0731246233551506,0.0466770354358791,0.25,0.277876397654096,0.35410643779598916,0.2621895469930171,0.12637620035785535,-0.30930706343039305,0.7086695713401654,0.4951925042128867
EPPVR,arousal,relative_power,linear_logistic,20260911,0.24170490503756353,0.0784667689255627,0.20618059152100346,0.049668341633302034,-0.03552431351656009,0.028812055096892396,0.0,-0.295005399164611,-0.6769414820395631,-0.27209878410676264,-0.8196896510123135,0.34118928058464826,-0.37909704181613924,-0.7827236356913372
EPPVR,arousal,relative_power,linear_logistic,20260923,0.3677759587208195,0.12161874258525233,0.2852499821488639,0.07569739657670313,-0.08252597657195558,0.045923805841901866,0.25,0.4207998189724025,0.30062122047289974,0.39530929009749244,0.07126231981615112,-0.4719532204056499,0.6628067722313593,0.4951925042128867
EPPVR,arousal,relative_power,linear_logistic,20261007,0.43742231279292904,0.15082403460906804,0.33095003507381715,0.09670637512602745,-0.10647227771911184,0.054216360020664316,0.5,0.816237329904028,0.9622364787603072,0.7810538123643505,0.7903814305297284,-0.8862312254480748,1.1677255240176387,1.7731086441171104
EPPVR,valence,all,gpu_mlp,20260813,0.20586561594147174,0.12145278305496145,0.18100396753655595,0.07823884684364693,-0.02486164840491578,0.043291727286371914,0.0,-0.4984934275407131,0.2968615813838907,-0.4846093649395955,0.1582539577768738,0.525656501795221,0.5025442294474726,-0.7827236356913372
EPPVR,valence,all,gpu_mlp,20260829,0.26878914508953267,0.12394475555291272,0.2222030524489198,0.07804437556448064,-0.04658609264061282,0.045902939757247185,0.0,-0.1412267180790742,0.35331460457340985,-0.13685656575905145,0.15159737459244804,0.14981727037017217,0.6615362737587066,-0.7827236356913372
EPPVR,valence,all,gpu_mlp,20260911,0.23041200915422533,0.12223973963876378,0.19617679600944252,0.08032059332370108,-0.034235213144782776,0.04209370967620261,0.0,-0.3591241128979054,0.31468925737592585,-0.3565387152114236,0.22951033389972927,0.36349109358856485,0.4295990857312163,-0.7827236356913372
EPPVR,valence,all,gpu_mlp,20260923,0.1871859079091257,0.11120543105314466,0.16848961854664823,0.0729948207358259,-0.018696289362477442,0.038453015728393894,0.0,-0.6045529240879768,0.0647185699079108,-0.5902403492301378,-0.021244506765864472,0.6323190142548938,0.20792376059782391,-0.7827236356913372
EPPVR,valence,all,gpu_mlp,20261007,0.16486073558434675,0.07159660885635505,0.15490925322323681,0.04970493807180111,-0.009951482361109942,0.02203486128992787,0.0,-0.7313106085762381,-0.8325777525126701,-0.7048693528877763,-0.8184369866694491,0.783606729912716,-0.7917482182642754,-0.7827236356913372
EPPVR,valence,all,linear_logistic,20260813,0.14463700070359783,0.09314647716131957,0.13919492796238891,0.06372171158921132,-0.005442072741208909,0.029605126930332692,0.0,-0.8461367683879115,-0.34438808904270246,-0.8375106629634143,-0.33865498854665943,0.8616208336263316,-0.3308083202009023,-0.7827236356913372
EPPVR,valence,all,linear_logistic,20260829,0.19261551238531355,0.0969421375160437,0.1726305489175649,0.06424211254895518,-0.019984963467748633,0.032722930322369406,0.0,-0.5737247593116278,-0.258401384855179,-0.5552876280529291,-0.32084211513604177,0.6100245757860541,-0.14097086323813818,-0.7827236356913372
EPPVR,valence,all,linear_logistic,20260911,0.16292525786273085,0.0920609166411831,0.15147613445007585,0.06481287441809429,-0.011449123412654978,0.027563000711372007,0.0,-0.7422998484710784,-0.3689803240161115,-0.7338475854340948,-0.30130543148429245,0.7576971022298871,-0.45514972325237346,-0.7827236356913372
EPPVR,valence,all,linear_logistic,20260923,0.13014502302625902,0.08378527032682773,0.12900050516909156,0.05890629649492628,-0.0011445178571674371,0.025262014361556475,0.0,-0.9284192030903826,-0.5564564112027278,-0.9235596388069336,-0.5034824699108291,0.9359697885225434,-0.5952526554227255,-0.7827236356913372
EPPVR,valence,all,linear_logistic,20261007,0.11180906680238123,0.0510191859115843,0.11755510386029627,0.03914425123415622,0.005746037057915038,0.012096026068513541,0.0,-1.0325269483747133,-1.2987376863147972,-1.0201678608425588,-1.1799201358564437,1.0551784014232728,-1.396906070239256,-0.7827236356913372
EPPVR,valence,baseline_delta,gpu_mlp,20260813,0.2007244974489581,0.1183472047776253,0.17762781605575798,0.07646746895540257,-0.023096681393200095,0.041963216900681534,0.0,-0.5276836289111861,0.22650796285420782,-0.5131067485684415,0.09762122931074162,0.5561909466802967,0.42165361466007517,-0.7827236356913372
EPPVR,valence,baseline_delta,gpu_mlp,20260829,0.24444001025981277,0.11180120023377474,0.20670082449035465,0.07109153175987476,-0.037739185769458075,0.04071480479279974,0.0,-0.2794760406557289,0.07821509581153183,-0.2677076071740053,-0.08639243733295812,0.302871343600741,0.3456400403573719,-0.7827236356913372
EPPVR,valence,baseline_delta,gpu_mlp,20260911,0.22096905604595685,0.1168662148728467,0.19012764555453354,0.07728805774306712,-0.030841410491423298,0.03976273975587891,0.0,-0.41273923637029253,0.19295768992517448,-0.40759832024472775,0.12570927166184565,0.4222048708897586,0.28767050772621294,-0.7827236356913372
EPPVR,valence,baseline_delta,gpu_mlp,20260923,0.17072795614242822,0.10083758602412972,0.15757821897586236,0.0671256783076011,-0.01314973716656588,0.03397150069662193,0.0,-0.6979977507176283,-0.1701540847178973,-0.6823411750564768,-0.22214016067532513,0.7282759875037164,-0.06494765237996157,-0.7827236356913372
EPPVR,valence,baseline_delta,gpu_mlp,20261007,0.14851696232260525,0.06295447548236052,0.14394450397535236,0.04480317384988229,-0.004572458347252898,0.018294696453381342,0.0,-0.8241071534055969,-1.0283562196386624,-0.797420492103014,-0.9862201237657198,0.876665416673641,-1.01948014741832,-0.7827236356913372
EPPVR,valence,baseline_delta,linear_logistic,20260813,0.1405959683043069,0.09029840121804289,0.13642297022648786,0.06213407286158891,-0.004172998077819023,0.028347914799373233,0.0,-0.8690809097555295,-0.4089082622803664,-0.8609081744353371,-0.39299848493615813,0.8835761960252331,-0.4073577121265336,-0.7827236356913372
EPPVR,valence,baseline_delta,linear_logistic,20260829,0.17286874005502406,0.08558486366970924,0.1596949257454357,0.05795777623050794,-0.013173814309588375,0.027651565017693645,0.0,-0.6858428249771813,-0.5156885115565973,-0.6644744989948773,-0.5359494957322373,0.727859445896009,-0.44975720147479337,-0.7827236356913372
EPPVR,valence,baseline_delta,linear_logistic,20260911,0.15541279614045822,0.08730897178122403,0.14647449447785993,0.06213970043513534,-0.008938301662598295,0.025488317687403148,0.0,-0.7849540434250429,-0.47663065065299537,-0.7760653750896463,-0.3928058579755146,0.8011350519674456,-0.5814734517722723,-0.7827236356913372
EPPVR,valence,baseline_delta,linear_logistic,20260923,0.11754563470248655,0.07472593120513131,0.1201454034146112,0.05376816937070462,0.0025997687121246515,0.021341457703793417,0.0,-0.9999559091303727,-0.7616862369489211,-0.9983036878240263,-0.6793561041110233,1.0007470399527787,-0.8339683190496027,-0.7827236356913372
EPPVR,valence,baseline_delta,linear_logistic,20261007,0.099879027471024,0.044260666234814484,0.10882003074052068,0.03505677926989605,0.008941003269496694,0.009420913388421328,0.0,-1.1002632300704336,-1.4518448607933208,-1.093898773432248,-1.3198307553615498,1.1104522501975829,-1.5597888836888252,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,gpu_mlp,20260813,0.1346721234128194,0.07636039764047453,0.13329424367302464,0.052982536637427774,-0.0013778797397947379,0.023516423104168876,0.0,-0.9027152688005053,-0.7246591141966516,-0.887317096360465,-0.7062476310443825,0.9319325597833875,-0.7015385764802499,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,gpu_mlp,20260829,0.172332280917446,0.0743151227189904,0.1601647376697682,0.05022490918404536,-0.012167543247677798,0.02409983578652097,0.0,-0.6888887283687752,-0.7709926723183445,-0.660508915484405,-0.8006388265658557,0.7452682292190962,-0.6660156245646718,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,gpu_mlp,20260911,0.16152682104189317,0.08225315123243278,0.15147166260970416,0.05791204305085812,-0.010055158432189003,0.02456303868432181,0.0,-0.7502398818438898,-0.5911649622947207,-0.7338853312968986,-0.5375149027986813,0.7818131035971808,-0.6378120308419605,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,gpu_mlp,20260923,0.11226700289172445,0.06247312931759007,0.11732552156030843,0.0454277115885786,0.005058518668583974,0.017315120094761154,0.0,-1.029926882517021,-1.039260612132686,-1.0221057166865153,-0.9648427387489312,1.0432841324498838,-1.07912479508798,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,gpu_mlp,20261007,0.1042845565106526,0.03989164336515502,0.11276450419093567,0.031204686989584215,0.008479947680283057,0.008815010970364837,0.0,-1.075249552599765,-1.5508204913747978,-1.060604303746988,-1.4516845324740777,1.102475853820568,-1.5966811952775604,-0.7827236356913372
EPPVR,valence,normalized_asymmetry,linear_logistic,20260813,0.09071765965643337,0.05451563581683389,0.10067777763724867,0.041753816186513595,0.009960117980815295,0.012969261949404499,0.0,-1.1522795708192968,-1.2195292810276908,-1.162625817111065,-1.090596991302664,1.1280832324073173,-1.3437363035437726,-0.7827236356913372
