task,representation,n_features,model,split_seed,nominal_dose,unseen_balanced_accuracy,dose_balanced_accuracy,subject_exposure_effect,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,population
arousal,all,72,gpu_mlp,20260911,0.25,0.5239112266691429,0.5718265391401245,0.047915312470981575,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,all,72,linear_logistic,20260911,0.25,0.5491689107623734,0.6126381279598849,0.06346921719751153,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260911,0.25,0.46192775559476273,0.5538118673971585,0.09188411180239575,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260911,0.25,0.4847246726715573,0.5319899712136689,0.04726529854211159,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.25,0.5736372922276907,0.5857089794781316,0.012071687250440943,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260911,0.25,0.5683443216640357,0.6137988671185811,0.045454545454545414,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,relative_power,24,gpu_mlp,20260911,0.25,0.5435509332342836,0.5772587984028229,0.0337078651685393,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,relative_power,24,linear_logistic,20260911,0.25,0.48769616491781964,0.48240319435416473,-0.0052929705636549085,0.244057608131528,0.20571356820785464,0.08783653846153847,evaluation_population
arousal,all,72,gpu_mlp,20260911,0.5,0.5239112266691429,0.6108273748723188,0.08691614820317584,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,all,72,linear_logistic,20260911,0.5,0.5491689107623734,0.6306527997028508,0.08148388894047742,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260911,0.5,0.46192775559476273,0.5369579348128888,0.07503017921812605,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260911,0.5,0.4847246726715573,0.5319899712136689,0.04726529854211159,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.5,0.5736372922276907,0.593973442288049,0.020336150060358382,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260911,0.5,0.5683443216640357,0.5984306806574426,0.030086358993406948,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,relative_power,24,gpu_mlp,20260911,0.5,0.5435509332342836,0.564212090259077,0.02066115702479343,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,relative_power,24,linear_logistic,20260911,0.5,0.48769616491781964,0.508682328907048,0.020986163989228368,0.504196007242642,0.37583810459571054,0.07517125439919561,evaluation_population
arousal,all,72,gpu_mlp,20260911,0.75,0.5239112266691429,0.5860339864425665,0.06212275977342363,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,all,72,linear_logistic,20260911,0.75,0.5491689107623734,0.5916519639706566,0.04248305320828316,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260911,0.75,0.46192775559476273,0.5328257034079302,0.0708979478131675,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260911,0.75,0.4847246726715573,0.5181075308756616,0.03338285820410436,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.75,0.5736372922276907,0.5883554647599591,0.014718172532268481,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260911,0.75,0.5683443216640357,0.5916519639706566,0.023307642306620857,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,relative_power,24,gpu_mlp,20260911,0.75,0.5435509332342836,0.5698300677871668,0.02627913455288322,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,relative_power,24,linear_logistic,20260911,0.75,0.48769616491781964,0.5252112545268827,0.037515089609063024,0.7085336515371726,0.5000043456681647,0.131236802413273,evaluation_population
arousal,all,72,gpu_mlp,20260911,1.0,0.5239112266691429,0.5886804717243941,0.06476924505525117,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,all,72,linear_logistic,20260911,1.0,0.5491689107623734,0.5833875011607392,0.034218590398365833,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260911,1.0,0.46192775559476273,0.5245612405980128,0.06263348500325006,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260911,1.0,0.4847246726715573,0.5181075308756616,0.03338285820410436,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260911,1.0,0.5736372922276907,0.5658835546475995,-0.007753737580091125,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260911,1.0,0.5683443216640357,0.5916519639706566,0.023307642306620857,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,relative_power,24,gpu_mlp,20260911,1.0,0.5435509332342836,0.564212090259077,0.02066115702479343,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,relative_power,24,linear_logistic,20260911,1.0,0.48769616491781964,0.5157860525582691,0.028089887640449507,1.0,0.6918276475717455,0.1491973287290625,evaluation_population
arousal,all,72,gpu_mlp,20260923,0.0,0.5500046429566348,0.6032129259912713,0.05320828303463654,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,all,72,linear_logistic,20260923,0.0,0.5506546568855046,0.576933791438388,0.026279134552883332,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260923,0.0,0.5095180611013093,0.5455474045872412,0.0360293434859319,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260923,0.0,0.5237255084037515,0.5121645463831368,-0.01156096202061474,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0,0.5928127031293527,0.5957841953756152,0.002971492246262475,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0,0.5848732472838705,0.6017271798681401,0.016853932584269593,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,relative_power,24,gpu_mlp,20260923,0.0,0.5131395672764416,0.5128145603120067,-0.0003250069644349374,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,relative_power,24,linear_logistic,20260923,0.0,0.4629027764880676,0.4250626799145696,-0.03784009657349802,0.0,0.05873316494482946,0.09616161616161614,evaluation_population
arousal,all,72,gpu_mlp,20260923,0.25,0.5500046429566348,0.6377565233540718,0.08775188039743709,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,all,72,linear_logistic,20260923,0.25,0.5506546568855046,0.589330485653264,0.038675828767759324,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260923,0.25,0.5095180611013093,0.5721515461045594,0.06263348500325017,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260923,0.25,0.5237255084037515,0.5372829417773238,0.013557433373572292,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.25,0.5928127031293527,0.5999164267805739,0.007103723651221139,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260923,0.25,0.5848732472838705,0.5987556876218776,0.013882440338007118,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,relative_power,24,gpu_mlp,20260923,0.25,0.5131395672764416,0.5281827467731451,0.01504317949670353,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,relative_power,24,linear_logistic,20260923,0.25,0.4629027764880676,0.46257776952363266,-0.0003250069644349374,0.25710397878304075,0.22611592160399668,0.14393048128342248,evaluation_population
arousal,all,72,gpu_mlp,20260923,0.5,0.5500046429566348,0.6422137617234656,0.0922091187668308,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,all,72,linear_logistic,20260923,0.5,0.5506546568855046,0.60734515739623,0.05669050051072533,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260923,0.5,0.5095180611013093,0.5901662178475253,0.08064815674621606,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260923,0.5,0.5237255084037515,0.5552976135202897,0.031572105116538185,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.5,0.5928127031293527,0.6096666357136225,0.016853932584269704,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260923,0.5,0.5848732472838705,0.5916519639706566,0.00677871668678609,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,relative_power,24,gpu_mlp,20260923,0.5,0.5131395672764416,0.5352864704243663,0.022146903147924668,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,relative_power,24,linear_logistic,20260923,0.5,0.4629027764880676,0.45315256755501904,-0.009750208933048565,0.5022875652410623,0.387303730864252,0.1543597742127154,evaluation_population
arousal,all,72,gpu_mlp,20260923,0.75,0.5500046429566348,0.6422137617234656,0.0922091187668308,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,all,72,linear_logistic,20260923,0.75,0.5506546568855046,0.6114773888011886,0.06082273191568399,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260923,0.75,0.5095180611013093,0.5789302627913455,0.06941220169003626,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260923,0.75,0.5237255084037515,0.5496796359921998,0.025954127588448284,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.75,0.5928127031293527,0.619416844646671,0.02660414151731827,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260923,0.75,0.5848732472838705,0.581901755037608,-0.002971492246262475,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,relative_power,24,gpu_mlp,20260923,0.75,0.5131395672764416,0.496285634692172,-0.016853932584269593,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,relative_power,24,linear_logistic,20260923,0.75,0.4629027764880676,0.4655492617698951,0.002646485281827482,0.7091268455792425,0.5191904938666878,0.20632947118241235,evaluation_population
arousal,all,72,gpu_mlp,20260923,1.0,0.5500046429566348,0.6666821431887826,0.11667750023214785,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,all,72,linear_logistic,20260923,1.0,0.5506546568855046,0.626520568297892,0.07586591141238741,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260923,1.0,0.5095180611013093,0.5777695236326492,0.06825146253133996,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260923,1.0,0.5237255084037515,0.5470331507103723,0.023307642306620746,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260923,1.0,0.5928127031293527,0.6093416287491875,0.016528925619834767,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260923,1.0,0.5848732472838705,0.5984306806574426,0.01355743337357218,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,relative_power,24,gpu_mlp,20260923,1.0,0.5131395672764416,0.5308292320549726,0.017689664778530956,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,relative_power,24,linear_logistic,20260923,1.0,0.4629027764880676,0.4599312842418052,-0.0029714922462624194,1.0,0.7123879357001894,0.17433452168746286,evaluation_population
arousal,all,72,gpu_mlp,20261007,0.0,0.5931377100937878,0.6126381279598849,0.01950041786609713,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,all,72,linear_logistic,20261007,0.0,0.5878447395301327,0.6283313213854582,0.0404865818553255,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.0,0.4979570990806946,0.5162967777880955,0.018339678707400886,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,baseline_delta,72,linear_logistic,20261007,0.0,0.5481938898690686,0.5612405980128146,0.013046708143745978,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.0,0.5898412108830904,0.6438852261119881,0.05404401522889768,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0,0.6099916426780574,0.6250348221747608,0.015043179496703418,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,relative_power,24,gpu_mlp,20261007,0.0,0.4809174482310335,0.4498560683443217,-0.031061379886711815,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,relative_power,24,linear_logistic,20261007,0.0,0.45166682143188785,0.46257776952363266,0.01091094809174481,0.0,0.06474280195938525,0.041176470588235294,evaluation_population
arousal,all,72,gpu_mlp,20261007,0.25,0.5931377100937878,0.6220633299284986,0.02892561983471076,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,all,72,linear_logistic,20261007,0.25,0.5878447395301327,0.6111523818367537,0.023307642306620968,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.25,0.4979570990806946,0.5024143374500882,0.004457238369393657,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,baseline_delta,72,linear_logistic,20261007,0.25,0.5481938898690686,0.5582691057665521,0.010075215897483503,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.25,0.5898412108830904,0.6270312935277185,0.037190082644628086,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.25,0.6099916426780574,0.6040486581855325,-0.005942984492524839,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,relative_power,24,gpu_mlp,20261007,0.25,0.4809174482310335,0.5124895533475717,0.03157210511653824,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,relative_power,24,linear_logistic,20261007,0.25,0.45166682143188785,0.4734887176153775,0.02182189618348962,0.2409506590706758,0.21617039739208477,0.08380772821949292,evaluation_population
arousal,all,72,gpu_mlp,20261007,0.5,0.5931377100937878,0.6232240690871947,0.030086358993406948,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,all,72,linear_logistic,20261007,0.5,0.5878447395301327,0.6028879190268362,0.01504317949670353,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.5,0.4979570990806946,0.53909369486489,0.04113659578419543,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,baseline_delta,72,linear_logistic,20261007,0.5,0.5481938898690686,0.5695050608227319,0.021311170953663305,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.5,0.5898412108830904,0.6228990621227598,0.03305785123966942,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.5,0.6099916426780574,0.6137988671185811,0.0038072244405237265,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,relative_power,24,gpu_mlp,20261007,0.5,0.4809174482310335,0.5248862475624477,0.04396879933141423,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,relative_power,24,linear_logistic,20261007,0.5,0.45166682143188785,0.5154610455938342,0.06379422416194636,0.49184343945470793,0.37457020410183245,0.1394223586870646,evaluation_population
arousal,all,72,gpu_mlp,20261007,0.75,0.5931377100937878,0.6149596062772773,0.02182189618348951,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,all,72,linear_logistic,20261007,0.75,0.5878447395301327,0.6111523818367537,0.023307642306620968,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20261007,0.75,0.4979570990806946,0.5458724115516761,0.04791531247098152,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,baseline_delta,72,linear_logistic,20261007,0.75,0.5481938898690686,0.5987556876218776,0.050561797752809,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.75,0.5898412108830904,0.6412387408301606,0.05139752994707025,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,0.75,0.6099916426780574,0.6096666357136225,-0.0003250069644349374,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,relative_power,24,gpu_mlp,20261007,0.75,0.4809174482310335,0.5319899712136689,0.05107252298263537,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,relative_power,24,linear_logistic,20261007,0.75,0.45166682143188785,0.5308292320549726,0.07916241062308471,0.7134091266901866,0.5087300066763966,0.12527957336780865,evaluation_population
arousal,all,72,gpu_mlp,20261007,1.0,0.5931377100937878,0.6539604420094716,0.06082273191568377,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,all,72,linear_logistic,20261007,1.0,0.5878447395301327,0.6235490760516297,0.03570433652149696,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20261007,1.0,0.4979570990806946,0.5709908069458631,0.07303370786516855,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,baseline_delta,72,linear_logistic,20261007,1.0,0.5481938898690686,0.5792552697557805,0.03106137988671187,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20261007,1.0,0.5898412108830904,0.6438852261119881,0.05404401522889768,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20261007,1.0,0.6099916426780574,0.619416844646671,0.009425201968613628,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,relative_power,24,gpu_mlp,20261007,1.0,0.4809174482310335,0.526371993685579,0.04545454545454547,1.0,0.692697698170062,0.16046011994541406,evaluation_population
arousal,relative_power,24,linear_logistic,20261007,1.0,0.45166682143188785,0.5323149781781038,0.08064815674621595,1.0,0.692697698170062,0.16046011994541406,evaluation_population
valence,all,72,gpu_mlp,20260813,0.0,0.48610213316095674,0.5164835164835164,0.030381383322559685,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,all,72,linear_logistic,20260813,0.0,0.4925662572721396,0.5500969618616678,0.05753070458952819,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260813,0.0,0.4612152553329024,0.4667097608274079,0.005494505494505475,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,baseline_delta,72,linear_logistic,20260813,0.0,0.44667097608274076,0.46218487394957986,0.0155138978668391,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.0,0.5565610859728507,0.5688429217840982,0.012281835811247532,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.0,0.5255332902391725,0.5458952811893988,0.020361990950226283,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,relative_power,24,gpu_mlp,20260813,0.0,0.5235940530058177,0.5378151260504201,0.014221073044602406,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,relative_power,24,linear_logistic,20260813,0.0,0.4877181641887524,0.5113122171945701,0.023594053005817683,0.0,0.021664902113877466,0.015909090909090918,evaluation_population
valence,all,72,gpu_mlp,20260813,0.25,0.48610213316095674,0.4873949579831932,0.0012928248222364713,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,all,72,linear_logistic,20260813,0.25,0.4925662572721396,0.5284421460892049,0.03587588881706533,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260813,0.25,0.4612152553329024,0.4970911441499677,0.03587588881706527,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,baseline_delta,72,linear_logistic,20260813,0.25,0.44667097608274076,0.4411764705882353,-0.005494505494505475,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.25,0.5565610859728507,0.5468648998060763,-0.009696186166774368,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.25,0.5255332902391725,0.5491273432449904,0.02359405300581785,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,relative_power,24,gpu_mlp,20260813,0.25,0.5235940530058177,0.5407239819004526,0.017129928894634827,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,relative_power,24,linear_logistic,20260813,0.25,0.4877181641887524,0.5475113122171946,0.05979314802844221,0.25713406178432396,0.1798382548578287,0.01823426573426575,evaluation_population
valence,all,72,gpu_mlp,20260813,0.5,0.48610213316095674,0.5122818358112475,0.026179702650290793,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,all,72,linear_logistic,20260813,0.5,0.4925662572721396,0.5158371040723981,0.023270846800258538,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260813,0.5,0.4612152553329024,0.4789915966386554,0.017776341305753007,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,baseline_delta,72,linear_logistic,20260813,0.5,0.44667097608274076,0.41338073691014865,-0.033290239172592107,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.5,0.5565610859728507,0.5510665804783452,-0.005494505494505475,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.5,0.5255332902391725,0.49385908209437623,-0.03167420814479627,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,relative_power,24,gpu_mlp,20260813,0.5,0.5235940530058177,0.5407239819004526,0.017129928894634827,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,relative_power,24,linear_logistic,20260813,0.5,0.4877181641887524,0.5171299288946347,0.029411764705882304,0.5018861731562845,0.3333569428020642,-0.012183372183372182,evaluation_population
valence,all,72,gpu_mlp,20260813,0.75,0.48610213316095674,0.5135746606334841,0.027472527472527375,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,all,72,linear_logistic,20260813,0.75,0.4925662572721396,0.5158371040723981,0.023270846800258538,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260813,0.75,0.4612152553329024,0.4806076276664512,0.01939237233354879,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,baseline_delta,72,linear_logistic,20260813,0.75,0.44667097608274076,0.45248868778280543,0.005817711700064676,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,0.75,0.5565610859728507,0.5303813833225598,-0.026179702650290904,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260813,0.75,0.5255332902391725,0.532967032967033,0.0074337427278604595,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,relative_power,24,gpu_mlp,20260813,0.75,0.5235940530058177,0.554945054945055,0.03135100193923723,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,relative_power,24,linear_logistic,20260813,0.75,0.4877181641887524,0.5032320620555915,0.015513897866839044,0.7346402074490568,0.4747096771175812,0.014875679875679887,evaluation_population
valence,all,72,gpu_mlp,20260813,1.0,0.48610213316095674,0.5119586296056884,0.025856496444731647,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,all,72,linear_logistic,20260813,1.0,0.4925662572721396,0.524240465416936,0.031674208144796434,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260813,1.0,0.4612152553329024,0.47640594699418226,0.015190691661279843,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,baseline_delta,72,linear_logistic,20260813,1.0,0.44667097608274076,0.45281189398836463,0.006140917905623877,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260813,1.0,0.5565610859728507,0.554945054945055,-0.001616031027795728,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260813,1.0,0.5255332902391725,0.5352294764059471,0.00969618616677459,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,relative_power,24,gpu_mlp,20260813,1.0,0.5235940530058177,0.5378151260504201,0.014221073044602406,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,relative_power,24,linear_logistic,20260813,1.0,0.4877181641887524,0.4951519069166128,0.007433742727860404,1.0,0.6395346264339017,0.03377622377622379,evaluation_population
valence,all,72,gpu_mlp,20260829,0.0,0.48771816418875247,0.5113122171945701,0.023594053005817628,0.0,0.00898532410225737,0.0,evaluation_population
valence,all,72,linear_logistic,20260829,0.0,0.5090497737556561,0.5413703943115709,0.03232062055591478,0.0,0.00898532410225737,0.0,evaluation_population
valence,baseline_delta,72,gpu_mlp,20260829,0.0,0.5080801551389786,0.5009696186166774,-0.007110536522301203,0.0,0.00898532410225737,0.0,evaluation_population
valence,baseline_delta,72,linear_logistic,20260829,0.0,0.4709114414996768,0.48448610213316096,0.01357466063348417,0.0,0.00898532410225737,0.0,evaluation_population
valence,normalized_asymmetry,12,gpu_mlp,20260829,0.0,0.49547511312217196,0.5061409179056238,0.010665804783451804,0.0,0.00898532410225737,0.0,evaluation_population
valence,normalized_asymmetry,12,linear_logistic,20260829,0.0,0.5546218487394958,0.5494505494505495,-0.005171299288946329,0.0,0.00898532410225737,0.0,evaluation_population
valence,relative_power,24,gpu_mlp,20260829,0.0,0.4941822882999354,0.5381383322559793,0.04395604395604391,0.0,0.00898532410225737,0.0,evaluation_population
valence,relative_power,24,linear_logistic,20260829,0.0,0.5284421460892049,0.5478345184227538,0.019392372333548846,0.0,0.00898532410225737,0.0,evaluation_population
valence,all,72,gpu_mlp,20260829,0.25,0.48771816418875247,0.5032320620555915,0.015513897866838988,0.2442992087226465,0.17901719877489541,-0.013600149850149845,evaluation_population
valence,all,72,linear_logistic,20260829,0.25,0.5090497737556561,0.5468648998060763,0.037815126050420256,0.2442992087226465,0.17901719877489541,-0.013600149850149845,evaluation_population
